Model,Group,Language,Question ID,Formulation,Choice Set
deepseek,Palestinians,en,question7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question7,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question6,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question6,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question6,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question6,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question5,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question5,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question5,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question5,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question5,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question5,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question4,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question4,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question4,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question4,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question4,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question4,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question3,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question3,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question3,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question3,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question3,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question3,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question2,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question2,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question2,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question15,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question15,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question14,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question14,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question13,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question13,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question12,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question12,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question11,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question11,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question10,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question10,formulation1,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question1,formulation2,"['1', '2', '3', '4']"
deepseek,Palestinians,en,question1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Palestinians,en,question1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Palestinians,en,question1,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question9,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question9,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question8,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question8,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question8,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question7,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question7,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question7,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question7,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question7,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question6,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question6,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question6,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question6,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question5,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question5,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question5,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question5,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question5,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question5,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question4,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question4,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question4,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question4,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question4,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question4,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question3,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question3,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question3,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question3,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question3,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question3,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question2,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question2,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question2,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question15,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question15,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question14,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question14,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question13,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question13,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question12,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question12,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question11,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question11,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question10,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question10,formulation1,"['1', '2', '3', '4']"
deepseek,Kurds,en,question1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question1,formulation2,"['1', '2', '3', '4']"
deepseek,Kurds,en,question1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Kurds,en,question1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Kurds,en,question1,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question9,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question9,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question8,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question8,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question7,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question7,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question6,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question6,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question5,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question5,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question4,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question4,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question3,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question3,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question2,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question2,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question15,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question15,formulation1,"['1', '2', '3', '4']"
deepseek,Kurden,de,question14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Kurden,de,question14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Kurden,de,question14,formulation2,"['1', '2', '3', '4']"
deepseek,Kurden,de,question14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
